Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
HORVU.MOREX.r3.3HG0288040,165.93664007629027,-0.5751345631091821,0.6796505222761708,-0.8462210272171035,0.39742945381672357,0.7401081745251878
HORVU.MOREX.r3.3HG0288050,569.121894881957,0.17320327602817776,0.425754979536548,0.40681444575637543,0.6841442760400731,0.9052588393651386
HORVU.MOREX.r3.3HG0288070,5.332860065620866,-6.55702202371969,4.254606637440568,-1.5411582274182178,0.12327828131320258,
HORVU.MOREX.r3.3HG0288080,1020.6822779383116,0.036908216970040444,0.37051214287730244,0.09961405497650003,0.9206507350716896,0.981392039846175
HORVU.MOREX.r3.3HG0288140,288.8575925136829,-0.4520171570548937,0.5245097221404689,-0.8617898543620115,0.38880316894616684,0.7324629195613054
HORVU.MOREX.r3.3HG0288240,261.71599274033264,-0.13919697564172978,0.552225283925305,-0.2520655603674927,0.8009903894574337,0.9462183776498644
HORVU.MOREX.r3.3HG0288270,129.36650707070933,0.6512332128679095,0.743379244665095,0.8760443845339012,0.38100590531221146,0.726412125669623
HORVU.MOREX.r3.3HG0288320,365.38749936954287,-0.08227383319762882,0.4875556328934784,-0.16874758006457918,0.865995191919259,0.9673492177898976
HORVU.MOREX.r3.3HG0288360,271.45246556796485,1.7005210943547913,0.5777156328024385,2.9435261879719956,0.003244963682681764,0.026350744929532384
HORVU.MOREX.r3.3HG0288370,5.98147441690929,0.0965632562938243,3.004052222761533,0.03214433343141307,0.9743569486958544,
HORVU.MOREX.r3.3HG0288470,100.87015484365092,3.6710206627331163,0.9342217847702178,3.9294958890688303,8.512413188341571e-05,0.0011454061932654133
HORVU.MOREX.r3.3HG0288480,598.3591989883718,1.1924092574883574,0.43949841735285156,2.713113882571802,0.006665419544686292,0.047337196502031435
HORVU.MOREX.r3.3HG0288540,244.85596602721375,-0.7077125848282318,0.6000784419665608,-1.1793667882967689,0.2382521539140493,0.5804249060692765
HORVU.MOREX.r3.3HG0288570,92.43131989272655,-0.1863193205041845,0.8321433497800881,-0.2239029135465944,0.8228328486016865,0.9535173375311359
HORVU.MOREX.r3.3HG0288580,259.72108856695826,-0.14730875293129966,0.5450005440364004,-0.2702910199690754,0.7869363733713436,0.943332253036107
HORVU.MOREX.r3.3HG0288620,909.5842544275278,3.4568053782208072,0.40156604551536756,8.608310928739911,7.414492390865888e-18,6.7710927232869245e-16
HORVU.MOREX.r3.3HG0288660,28.781742464996086,0.4742476587183155,1.4156862333634346,0.3349948933186855,0.737628938426558,0.9258157705252977
HORVU.MOREX.r3.3HG0288670,858.5203043199463,0.006475115222773872,0.39097789890577644,0.01656133311088855,0.9867865720321616,0.9973897430288393
HORVU.MOREX.r3.3HG0288700,58.413659102182244,-0.5183149794750901,1.0190634566719496,-0.508618944268495,0.611019347520207,0.8705332767056863
HORVU.MOREX.r3.3HG0288750,548.1872183826644,0.6105600803869595,0.4354290823707855,1.4022032636466,0.16085455735647014,0.4630837833835192
HORVU.MOREX.r3.3HG0288800,415.65987844383477,5.374177348002178,0.6674022712180661,8.052380969866713,8.11986932238475e-16,5.977940798048192e-14
HORVU.MOREX.r3.3HG0288830,784.2614539380302,2.1153254647506143,0.40452101871045865,5.229210268217699,1.7023566107100598e-07,4.14116210745073e-06
HORVU.MOREX.r3.3HG0288840,326.2495435927066,0.20591228930901995,0.5044627424693683,0.4081813620190658,0.6831405304315508,0.9049274830967846
HORVU.MOREX.r3.3HG0288860,96.20667221874083,-1.0620568712973824,0.810484728741478,-1.3103971409141117,0.1900615203376157,0.5133012488497469
HORVU.MOREX.r3.3HG0288880,1235.2257807800327,0.24972052181808913,0.36339364764804305,0.6871901130752579,0.49196293391414114,0.8070761314982946
HORVU.MOREX.r3.3HG0288910,390.02262902902777,0.7075455413332749,0.48248792942453256,1.46645231555776,0.14252510286083528,0.43110941520548035
HORVU.MOREX.r3.3HG0288930,654.5311605062273,-0.2076791880523737,0.41156252559471473,-0.5046115113427146,0.6138317230869551,0.8710745723766664
HORVU.MOREX.r3.3HG0288940,915.5527764916745,-0.7334274812359622,0.39811495528726043,-1.8422505145699855,0.06543851454782966,0.2590261618008833
HORVU.MOREX.r3.3HG0288960,609.8856446871272,-5.558265412426312,0.466926402656794,-11.903943278426722,1.1288422215028136e-32,2.858365334205306e-30
HORVU.MOREX.r3.3HG0289000,16.226480866359065,0.7042325816594983,1.8701853949068594,0.37655763090512806,0.7065023794090515,0.9142947619828983
HORVU.MOREX.r3.3HG0289010,1805.5721740013462,-0.16542373508808395,0.33655872779550683,-0.49151521391712494,0.6230620943217682,0.875692130906568
HORVU.MOREX.r3.3HG0289020,132.0265908332267,1.4063677880740801,0.726995696779078,1.934492589577806,0.05305259230796041,0.2242324033006157
HORVU.MOREX.r3.3HG0289030,1703.4143645319057,-0.6184615189640932,0.3399341689041375,-1.819356732975264,0.06885702316532491,0.2678627958889455
HORVU.MOREX.r3.3HG0289050,35.49204855557492,-0.06578767808168995,1.3097640782363473,-0.05022864741433117,0.9599401830249364,0.9898513197206601
HORVU.MOREX.r3.3HG0289080,352.98862626091164,0.3353439639287587,0.49431835755175746,0.6783967433247644,0.4975201734290383,0.8106338896461155
HORVU.MOREX.r3.3HG0289130,75.36339457143852,3.390997107776345,1.0114592891115928,3.352578936473855,0.0008006240718017804,0.008138704068096931
HORVU.MOREX.r3.3HG0289140,53.672207996392636,0.28455559367945726,1.0692353875166654,0.26612998129471477,0.7901391055967438,0.9442684805052606
HORVU.MOREX.r3.3HG0289150,297.976633204163,-2.1389546616136634,0.5252501886830914,-4.072258721080056,4.655942051735093e-05,0.0006675078205595592
HORVU.MOREX.r3.3HG0289180,230.70558418470932,-0.011856501573723543,0.5712492730334767,-0.02075539021828868,0.9834407835136452,0.9968779153477219
HORVU.MOREX.r3.3HG0289240,61.686466176576204,-1.961635852741481,0.9899768481382736,-1.9814966950292685,0.04753559963540944,0.20758164126129147
HORVU.MOREX.r3.3HG0289250,671.3916722418829,0.08002198364820838,0.40675121650856466,0.19673446667251313,0.844035336654424,0.9607730661270982
HORVU.MOREX.r3.3HG0289260,3791.510903850656,-0.16090436616932816,0.31574807599372223,-0.5095972973483053,0.6103336176975289,0.8698752969954353
HORVU.MOREX.r3.3HG0289290,2079.1272421837853,-0.4586024285489557,0.34189787885028194,-1.3413432984466658,0.17980901797024074,0.497190312405634
HORVU.MOREX.r3.3HG0289300,3056.8091175478253,-0.7502221621841846,0.328292948530485,-2.285221676378832,0.022299832801956826,0.12021767928590402
HORVU.MOREX.r3.3HG0289340,427.8177510238899,0.290032993741141,0.4692647775890247,0.6180583065093108,0.536536904620602,0.8327586614679885
HORVU.MOREX.r3.3HG0289360,1330.805436906858,-0.1507959736029293,0.40322127891263476,-0.37397821367359424,0.7084205250293858,0.9147129288368432
HORVU.MOREX.r3.3HG0289370,304.64734572301853,0.12829934691266504,0.5367443921353763,0.23903248695760143,0.8110803918370555,0.9499457220814964
HORVU.MOREX.r3.3HG0289420,1788.989018262776,-0.343463560811316,0.3403757822869009,-1.0090716751458317,0.3129402610259425,0.6626791663366701
HORVU.MOREX.r3.3HG0289490,777.5645276930208,0.03662824154921454,0.41230801432129227,0.08883708362911391,0.9292113857150873,0.9832646145335356
HORVU.MOREX.r3.3HG0289500,567.5692462876373,-0.6887171535853382,0.4629554779484395,-1.4876531035713165,0.13684240113709858,0.41964688316770093
HORVU.MOREX.r3.3HG0289610,340.6368741816427,0.029887642534261006,0.5049868947727241,0.059184986469227735,0.9528047677411581,0.9880388490421278
HORVU.MOREX.r3.3HG0289630,109.50977293293062,0.9226552909666552,0.778185802549241,1.1856490929854413,0.23576090616414314,0.5776745602001151
HORVU.MOREX.r3.3HG0289690,238.14545229645682,2.4326255687449447,0.6129562578090519,3.968677271425714,7.227268294347147e-05,0.0009875887795186388
HORVU.MOREX.r3.3HG0289780,1879.4930004296386,-0.25889894540313857,0.3372156885952976,-0.7677547461733039,0.4426329045367645,0.7725619948426536
HORVU.MOREX.r3.3HG0289810,79.35125321972096,5.096536907678086,1.2087493873532873,4.216371864177414,2.482642470773246e-05,0.00038811899879852654
HORVU.MOREX.r3.3HG0289860,31.389654127231154,-3.640451614888778,1.406110853116024,-2.5890217736541357,0.009624900837599638,0.06290627407038137
HORVU.MOREX.r3.3HG0289910,523.8553415236385,-1.1566259665112102,0.5152929627907815,-2.244598801130575,0.024793899799502642,0.13021862144855065
HORVU.MOREX.r3.3HG0289920,126.64070613637146,-1.2220471432592748,0.7210291899385489,-1.694865007286912,0.09010103202296067,0.32147063346877003
HORVU.MOREX.r3.3HG0289930,11.808475859589059,-7.703883439930874,3.357704856013275,-2.294389700790431,0.021768124218554147,
HORVU.MOREX.r3.3HG0289950,160.23086361800964,-0.19307473018814533,0.6597162813976413,-0.29266327909795864,0.7697795405127218,0.9374275051840643
HORVU.MOREX.r3.3HG0289970,450.43551584169944,1.7394864657269684,0.46485834505000734,3.7419710418231653,0.00018258255878855209,0.002227240673338892
HORVU.MOREX.r3.3HG0290000,12.352330041556485,0.3802334142622515,2.091785214098158,0.18177459698039955,0.8557596210446798,
HORVU.MOREX.r3.3HG0290100,1515.3882548748827,0.3913051334271903,0.3453078935050032,1.1332064536819535,0.257127564637055,0.604413480138961
HORVU.MOREX.r3.3HG0290120,45.42043271580932,-1.309800765874424,1.1358336910834157,-1.1531624534090636,0.2488437113910179,0.5935877968550801
HORVU.MOREX.r3.3HG0290130,1052.9299773178166,1.2252234851893957,0.37314527598760366,3.283502603501,0.001025256977339418,0.010031671314576319
HORVU.MOREX.r3.3HG0290140,24.883048793253625,-0.021822293397659103,1.520906250634404,-0.014348217313563236,0.9885521717284358,0.9975053673424478
HORVU.MOREX.r3.3HG0290180,302.0894017989738,1.877599560471965,0.5900920793383756,3.181875551654873,0.0014632467819416007,0.013661329731736331
HORVU.MOREX.r3.3HG0290210,210.5232042551506,-0.12478888273429373,0.5897509880372335,-0.2115958858324376,0.8324223192896136,0.9561967631635447
HORVU.MOREX.r3.3HG0290220,9.199334549667117,2.468402627313331,2.5968836832164417,0.9505249092466179,0.3418456032230782,
HORVU.MOREX.r3.3HG0290240,55.89960277361734,-1.8764702630857244,1.0347490340616472,-1.813454471873351,0.06976175458219919,0.27012475499947003
HORVU.MOREX.r3.3HG0290280,5.844110460131698,2.8429902538001706,3.2531970483020975,0.8739065637859159,0.38216913986306333,
HORVU.MOREX.r3.3HG0290290,3964.555518274103,0.012689467207227032,0.31193600308483016,0.04067971340831781,0.9675512345612199,0.9929238322553935
HORVU.MOREX.r3.3HG0290310,61.79313225335406,5.3232962316622014,1.6156635478898669,3.294804935479716,0.0009849002138898975,0.009687847189245419
HORVU.MOREX.r3.3HG0290320,2650.463655966917,-0.16553277913633038,0.3264915595469491,-0.5070047733118411,0.6121514693643534,0.8706611128920722
HORVU.MOREX.r3.3HG0290340,6.111120367214898,-0.632110408084972,2.9480559249344798,-0.21441601658184983,0.8302226526700929,
HORVU.MOREX.r3.3HG0290420,6.4680398759882225,0.2615280551651136,2.849055120125676,0.09179466319120469,0.9268611843172815,
HORVU.MOREX.r3.3HG0290430,48.14366644897151,-1.2658715249109127,1.1046399080054854,-1.1459585297769512,0.251812311527265,0.5975983172740206
HORVU.MOREX.r3.3HG0290510,143.9938037586994,-0.8779262788611316,0.691770146137025,-1.269101136791805,0.20440499490528008,0.5341160980821756
HORVU.MOREX.r3.3HG0290550,21.089700736145254,-0.17725166555323163,1.6312370009733994,-0.1086608907519025,0.9134714627785452,0.9805196451032503
HORVU.MOREX.r3.3HG0290580,701.0643757904953,-0.309283130525151,0.43575442247965224,-0.7097647541135239,0.4778500291752801,0.7981766451622504
HORVU.MOREX.r3.3HG0290660,379.5217668140395,-0.2592656182909828,0.4822700121021679,-0.5375943180892988,0.5908571537597118,0.8605981937169386
HORVU.MOREX.r3.3HG0290670,3057.5553767480906,0.9658251605700969,0.3171107645978143,3.045702853370604,0.0023213712780492286,0.020007610520246886
HORVU.MOREX.r3.3HG0290710,1182.5323530587882,1.4758660948171132,0.3775941178468158,3.908604570518891,9.283076474895205e-05,0.001233347250547209
HORVU.MOREX.r3.3HG0290730,526.2004254158134,0.5592490849173456,0.4402225285058761,1.270378158099832,0.2039499596751978,0.5334812531056357
HORVU.MOREX.r3.3HG0290780,194.58200572092724,-0.23165470630740398,0.674909516732284,-0.3432381683236722,0.7314192926846608,0.9226342774060232
HORVU.MOREX.r3.3HG0290790,752.3804222899743,-0.23599218472140981,0.40644244839046895,-0.5806287843603686,0.561490668185292,0.8446873748053472
HORVU.MOREX.r3.3HG0290820,525.6377966949118,0.4539145959853743,0.4385861858003559,1.034949596410672,0.30069245080919005,0.6526197711588552
HORVU.MOREX.r3.3HG0290860,350.9358472309355,-1.7649347727263431,0.49339227781984085,-3.5771430808059757,0.000347370054180228,0.003911892416078147
HORVU.MOREX.r3.3HG0290880,1533.3625492767417,1.0364168081669585,0.47498558597680884,2.1819963358163075,0.029109803158405594,0.14665157283567454
HORVU.MOREX.r3.3HG0290890,473.2754362185703,-0.3322588900585587,0.454460941447918,-0.7311054917062353,0.4647147201949997,0.7881380560075943
HORVU.MOREX.r3.3HG0290900,246.93039204656043,-0.25272856576953184,0.5569982689929999,-0.45373312600493565,0.6500209213705062,0.8895471370736898
HORVU.MOREX.r3.3HG0290910,400.01587034710514,0.183692912299101,0.47518984066541975,0.38656742333100264,0.6990764789169808,0.9113788997316937
HORVU.MOREX.r3.3HG0290920,782.7278605575344,-0.4180842312370993,0.3949236957479018,-1.058645595943126,0.28976121324601534,0.6413333328864914
HORVU.MOREX.r3.3HG0290940,571.1511905477236,-0.367721753561915,0.4237784405235336,-0.8677217111555593,0.3855466973449013,0.7299999983113747
HORVU.MOREX.r3.3HG0290950,939.5199966188162,0.7638975697836933,0.5048191870133926,1.5132102531662044,0.13022626063410142,0.4074773089357089
HORVU.MOREX.r3.3HG0290960,1313.6069122026988,1.7734337718532711,0.3658497856492443,4.847436957510035,1.2506675706634793e-06,2.622820813486628e-05
HORVU.MOREX.r3.3HG0290980,5.081829951079066,-0.7099147195560531,3.150628725287554,-0.2253247784666408,0.8217266248260799,
HORVU.MOREX.r3.3HG0291030,82.59719275726769,-1.865672955123575,0.8689988523913649,-2.1469222312428844,0.031799473425087245,0.15648786804477563
HORVU.MOREX.r3.3HG0291040,26.406723097716725,-0.262802831631696,1.4781573487824076,-0.17779083657648004,0.8588872440510941,0.9649562099214711
HORVU.MOREX.r3.3HG0291050,2088.4413781622584,0.11346880223790937,0.33055946116401114,0.3432629090038673,0.7314006817919017,0.9226342774060232
HORVU.MOREX.r3.3HG0291100,2044.3277515784384,-1.9030386056219253,0.3861703646677774,-4.927976819917579,8.308547142132436e-07,1.8009395569301852e-05
HORVU.MOREX.r3.3HG0291130,126.10785721283123,-0.42522455148709654,0.731640600276221,-0.5811932133434896,0.5611102411438448,0.8442670703156508
HORVU.MOREX.r3.3HG0291150,17.117922303180567,-1.3249827844201536,1.8373046827338988,-0.7211557216784463,0.4708137109439342,0.793169227549902
HORVU.MOREX.r3.3HG0291160,574.6668321906761,-0.3933874838536739,0.4315954587086356,-0.9114727134310388,0.3620463564263906,0.7095134689568219
HORVU.MOREX.r3.3HG0291170,1233.2181660166705,-0.3066297041621974,0.4029226878074961,-0.7610137464105659,0.4466488566925988,0.7751841168024131
HORVU.MOREX.r3.3HG0291190,172.00021314866692,0.4173326523567156,0.6414822559875932,0.6505755201509225,0.5153205369556277,0.8211015500155213
HORVU.MOREX.r3.3HG0291200,168.59571961104405,-0.021339971595177115,0.6453368955193891,-0.033067955270094984,0.9736203967575201,0.9940218749228222
HORVU.MOREX.r3.3HG0291310,2777.1504432853035,0.11114148468902628,0.342596085575127,0.32440967474117377,0.74562789609948,0.9289271341749007
HORVU.MOREX.r3.3HG0291320,15.091744412812787,0.202253012184285,1.9094510289949989,0.10592207347194278,0.9156441804886063,
HORVU.MOREX.r3.3HG0291340,6.370855624647194,0.6706953434093302,2.913362515040836,0.23021348697483646,0.8179258822053532,
HORVU.MOREX.r3.3HG0291360,616.348104888212,-0.030592753052015892,0.41583349285786464,-0.07356971859520886,0.9413527668816533,0.9859543394413505
HORVU.MOREX.r3.3HG0291370,33.91934731429274,-1.0962467232341788,1.3076974653764588,-0.8383030114068413,0.4018605450380479,0.7442257788869523
HORVU.MOREX.r3.3HG0291380,183.56214161066623,4.888315918705246,0.798971626896139,6.118259715548939,9.460279459447016e-10,3.328425059500601e-08
HORVU.MOREX.r3.3HG0291400,351.24255532301277,0.9846762183381013,0.5003796174286657,1.9678583700074015,0.049084335899093286,0.21200746693602562
HORVU.MOREX.r3.3HG0291410,7.813183381818658,-2.440695411159923,2.9529112201465364,-0.8265387034015891,0.4084985724112655,
HORVU.MOREX.r3.3HG0291440,40.890843729914074,5.732099227541587,1.9002862830000806,3.016439827420122,0.0025576197491224755,0.02160917151028049
HORVU.MOREX.r3.3HG0291450,632.6372603109986,-0.48937306536145403,0.4218900994306906,-1.1599538979981439,0.24606757670162738,0.5902513767529205
HORVU.MOREX.r3.3HG0291490,259.4429900700165,-0.8850208545211273,0.547197126342246,-1.6173711664698847,0.10579818580630618,0.35740838512128337
HORVU.MOREX.r3.3HG0291570,3065.4676507675435,0.304654341285987,0.3195633460256805,0.9533456983564838,0.3404149446527627,0.6892142674563883
HORVU.MOREX.r3.3HG0291580,241.8338707076875,-0.1643030194034724,0.5670383227677475,-0.2897564640807691,0.7720025562549137,0.9378776819654706
HORVU.MOREX.r3.3HG0291590,534.2387215153611,-0.36785633315879335,0.4415425321087773,-0.8331164189368946,0.4047790744693306,0.7463034878786149
HORVU.MOREX.r3.3HG0291600,470.94146617902464,-0.2047975458989444,0.45002296635057015,-0.455082431813949,0.6490499364910582,0.8887277786676416
HORVU.MOREX.r3.3HG0291620,1535.2369643801292,0.05591720420504283,0.3551135333097416,0.1574628927370955,0.8748800503362364,0.9704881200755089
HORVU.MOREX.r3.3HG0291670,4.0122594067303154,2.253977786232325,3.763940019003774,0.5988346718736767,0.5492831389011702,
HORVU.MOREX.r3.3HG0291690,209.37121669566037,-0.5465496504017298,0.5939502043689349,-0.9201943974115345,0.3574711815517505,0.7046542092584164
HORVU.MOREX.r3.3HG0291710,1591.1249661532863,-0.4396549172671613,0.3488809603405055,-1.2601860440823744,0.207602256133554,0.5389016627064234
HORVU.MOREX.r3.3HG0291750,547.0380398472181,-0.36280048938161347,0.4294574075329285,-0.8447880581819884,0.39822918326135703,0.7406194202830847
HORVU.MOREX.r3.3HG0291790,16.624324705719093,1.388917671094253,1.916975980391249,0.7245357716014674,0.4687368742562765,0.7907066359716255
HORVU.MOREX.r3.3HG0291820,791.8902759540557,0.1395712739593984,0.39383150355151714,0.35439337051699593,0.7230441021629547,0.9197832178769583
HORVU.MOREX.r3.3HG0291840,1055.4796224594077,0.4483837256382426,0.46028642083233723,0.9741406770754372,0.32998669487684484,0.6780393172423227
HORVU.MOREX.r3.3HG0291890,24.898401474766278,-2.4638871210317026,1.7665040690287357,-1.3947814580389866,0.1630817519646126,0.46732205741299826
HORVU.MOREX.r3.3HG0291910,258.8700258254885,5.811085281651185,0.9444052824428428,6.1531689727740195,7.594980918726282e-10,2.723762255659949e-08
HORVU.MOREX.r3.3HG0292000,43.55652165454878,-1.604095328311726,1.267284875313133,-1.2657732760484268,0.20559426537587466,0.5356862118742777
HORVU.MOREX.r3.3HG0292020,31.99956093203826,0.0008471069226584051,1.3758938840102508,0.0006156775115457188,0.9995087604501389,0.9997480491167536
HORVU.MOREX.r3.3HG0292080,274.9111293646775,0.28482480579440994,0.5392179119175513,0.5282183686768195,0.5973477816715264,0.8635414381012745
HORVU.MOREX.r3.3HG0292100,110.57055500295756,-0.027682030207309544,0.7653117773944488,-0.03617091886597476,0.9711460741925583,0.9937396034986256
HORVU.MOREX.r3.3HG0292220,182.97931279657845,2.5005569002409183,0.6610463004986032,3.782725806580929,0.00015512026205377548,0.0019216974198982177
HORVU.MOREX.r3.3HG0292240,84.99129541483602,-0.24392013596067524,0.9054977647146829,-0.2693768504636045,0.787639698623278,0.943519077011843
HORVU.MOREX.r3.3HG0292260,175.4611012125105,0.10776303872999653,0.6353093208822396,0.16962294615849244,0.8653066756267844,0.9671619290445974
HORVU.MOREX.r3.3HG0292270,172.29883970678816,0.26330548481375693,0.6626664348688367,0.39734241989466945,0.6911149700359959,0.9077266094971363
HORVU.MOREX.r3.3HG0292280,1493.293906992318,0.4042082227517704,0.3460174219645932,1.1681730372325925,0.24273697407701078,0.5860474300455076
HORVU.MOREX.r3.3HG0292350,499.0454273287485,0.43900027086052923,0.4418801949428965,0.993482568091246,0.3204748414027757,0.6688187796679372
HORVU.MOREX.r3.3HG0292380,441.04387718824404,0.36374293634422233,0.45894333249345737,0.7925661200218174,0.4280306544943556,0.7628314874664507
HORVU.MOREX.r3.3HG0292400,115.12491225571601,-0.5550254062214806,0.752673037743154,-0.7374057238528056,0.4608756556926499,0.7856134188020771
HORVU.MOREX.r3.3HG0292470,381.7770408389005,0.3242930513125992,0.4948482327911856,0.6553384044304414,0.5122498996433011,0.8195425369646719
HORVU.MOREX.r3.3HG0292500,2177.9281763198583,-0.23705180076189702,0.3281937138749938,-0.7222923253557137,0.47011477038405136,0.7923911288611464
HORVU.MOREX.r3.3HG0292540,746.8378656145292,-0.008265749237866254,0.4171628840084705,-0.01981420101050605,0.984191589339594,0.996923752437876
HORVU.MOREX.r3.3HG0292560,383.31747374374527,0.03519354585097673,0.477609952827719,0.07368679325590095,0.9412596076736411,0.9859185561543022
HORVU.MOREX.r3.3HG0292580,26.892786442913888,0.23951066390499123,1.466803238746827,0.16328752049226367,0.8702920592363936,0.9688919415542591
HORVU.MOREX.r3.3HG0292600,3.1124140953473813,4.47256677797675,5.357989654408052,0.8347471843841917,0.40386006881793757,
HORVU.MOREX.r3.3HG0292610,46.96867444158293,0.45148278939437286,1.2438874024075421,0.36296113982706846,0.7166339134959177,0.9173089738314779
HORVU.MOREX.r3.3HG0292630,304.4189771223304,-0.447651093866146,0.5180089023360925,-0.864176449183305,0.38749096750567713,0.731486232093846
HORVU.MOREX.r3.3HG0292650,233.0454817120976,-0.3489032966747102,0.5773807222889048,-0.6042863628899078,0.5456532713227431,0.8371483776977668
HORVU.MOREX.r3.3HG0292680,87.15423472532325,-0.47983277477788006,0.847186550476533,-0.5663838436858794,0.5711328752449372,0.8500109191462631
HORVU.MOREX.r3.3HG0292700,869.9850164732082,0.10741201741257743,0.3826662674100649,0.2806937181569621,0.778945327318156,0.9394338103587374
HORVU.MOREX.r3.3HG0292710,245.042080226852,-0.23206549378885824,0.5576933209998304,-0.41611668106910826,0.6773246241717832,0.9020918966495728
HORVU.MOREX.r3.3HG0292790,2282.222541418238,0.6313723997942187,0.32689189111287337,1.9314409961188377,0.0534285394585989,0.22523994188411525
HORVU.MOREX.r3.3HG0292830,388.3263952047842,-0.21868134183499316,0.4852627755027376,-0.45064520271194686,0.6522452821908894,0.8907676028417213
HORVU.MOREX.r3.3HG0292850,311.1746411117067,0.058571293365632285,0.5202475647294281,0.11258350319447284,0.910360764430761,0.9798567641835005
HORVU.MOREX.r3.3HG0292900,388.7975908910054,0.091553442679607,0.47799098058064887,0.19153801305704693,0.8481041016833439,0.9616019266500665
HORVU.MOREX.r3.3HG0292910,40.75901517819315,-2.568926746158463,1.2638070087226383,-2.032689111888169,0.0420839420160781,0.1902929118874026
HORVU.MOREX.r3.3HG0292920,1951.4192742688647,-0.852927153233882,0.33303583174189166,-2.5610672244268144,0.01043511622263032,0.06694497593573816
HORVU.MOREX.r3.3HG0292960,151.14147491405,2.4627068020789924,0.7162398113058801,3.438383015304436,0.0005851993296940451,0.006146983782430473
HORVU.MOREX.r3.3HG0293010,142.4726304153257,0.04669824001762008,0.6885564369478016,0.06782049736492436,0.9459285267907678,0.9869463464338586
HORVU.MOREX.r3.3HG0293040,281.3135599746471,0.15364840350006842,0.5364581123340141,0.2864126759712463,0.7745620671643612,0.9384970838485082
HORVU.MOREX.r3.3HG0293070,5674.919921823038,-0.2874713862717478,0.3032891487980239,-0.9478459331995093,0.3432078927845701,0.6919193897077919
HORVU.MOREX.r3.3HG0293100,639.4109691802104,0.15989726678049135,0.4171909295674051,0.3832711965868781,0.7015186934606166,0.9124057097330572
HORVU.MOREX.r3.3HG0293130,712.345715091183,0.34192425816996797,0.42169602363834097,0.810831117684933,0.41746266180390157,0.7552492506885972
HORVU.MOREX.r3.3HG0293210,107.84758835543435,1.1517390636926628,0.8165828661904639,1.4104374600287353,0.15841055085206845,0.459211990605337
HORVU.MOREX.r3.3HG0293240,40.84129010484261,-0.6973345685594028,1.1975506843955182,-0.5823006722353409,0.5603641727743744,0.8441190122694445
HORVU.MOREX.r3.3HG0293250,185.12167956647647,0.7898520820194299,0.6695911168118744,1.1796035852150402,0.23815791634876993,0.580357990379213
HORVU.MOREX.r3.3HG0293260,147.77169871151878,-0.42806564911044526,0.6865094715037815,-0.6235393201098571,0.5329301717441701,0.8304721923601539
HORVU.MOREX.r3.3HG0293290,72.40864707412497,-2.444542702334589,0.9315046207438238,-2.6242947677302726,0.008682860353788055,0.05803764761092652
HORVU.MOREX.r3.3HG0293360,17.628386406825594,-1.4852670376639752,1.7716675307880017,-0.838344109068454,0.4018374696481709,0.7442257788869523
HORVU.MOREX.r3.3HG0293390,431.08090000166493,-0.34181724573021677,0.4804347141309179,-0.7114749115257979,0.47678999225934315,0.7972100400838562
HORVU.MOREX.r3.3HG0293400,152.71104808321402,0.5512613672776351,0.6785709019482439,0.8123858033035448,0.4165702897949276,0.7545451452417212
HORVU.MOREX.r3.3HG0293410,199.5929894555661,-1.099748161467009,0.6355482116783726,-1.7303929761091843,0.08356008791647213,0.30547536601184705
HORVU.MOREX.r3.3HG0293500,189.70150056250705,-0.02586520457542279,0.6153392111343563,-0.042034058788064536,0.9664715471145056,0.9926393476336819
HORVU.MOREX.r3.3HG0293510,1673.489655405853,0.6672967380687305,0.34241655202731286,1.9487864535692876,0.051320932169870416,0.21907811197727337
HORVU.MOREX.r3.3HG0293550,693.61682666866,-0.5057926420014532,0.4055301000847051,-1.2472382244765698,0.21231016102330424,0.5442774776698407
HORVU.MOREX.r3.3HG0293560,991.3156326520144,0.6314449585574821,0.3765557768817595,1.6768962191642571,0.09356277761680962,0.3293409602338985
HORVU.MOREX.r3.3HG0293580,120.19776036994612,-0.058176799699018844,0.8198171329518948,-0.07096314209675407,0.94342708985216,0.9864577066639115
HORVU.MOREX.r3.3HG0293650,367.64922008747334,0.2908296201028371,0.5072096090735093,0.5733913847454091,0.5663797222664484,0.8473230724670455
HORVU.MOREX.r3.3HG0293660,829.6997709770375,0.027022061239461565,0.38877626397116355,0.06950542958421416,0.9445873109245604,0.9865597862740613
HORVU.MOREX.r3.3HG0293670,59.346074018331706,2.8653227675257975,1.1736670240364078,2.4413421429116626,0.014632784061445582,0.0873368168695995
HORVU.MOREX.r3.3HG0293680,124.49103053413246,1.337332507190372,0.806316676425338,1.6585698228631445,0.09720250688287597,0.3383132604215954
HORVU.MOREX.r3.3HG0293700,43.39352729163644,-2.237859107959078,1.1650503151777154,-1.9208261469958212,0.05475362893144067,0.22973485458175208
HORVU.MOREX.r3.3HG0293760,4.093263019977232,1.1296837548911443,3.5871173478480505,0.31492801749818794,0.7528163083098656,
HORVU.MOREX.r3.3HG0293790,5.560476558133305,1.6563067969306933,3.590346756430046,0.46132223690215163,0.6445674333731037,
HORVU.MOREX.r3.3HG0293840,417.6927057284623,0.47560482182229297,0.47131340046496734,1.0091052394289914,0.3129241654992141,0.6626791663366701
HORVU.MOREX.r3.3HG0293850,391.69077527705673,0.27269329131556463,0.47649507137094377,0.5722898466315453,0.5671256272284617,0.8475906673040257
